price,commercial_type,furnishing_sell,size,ward,district
7000000000.0,Mặt bằng kinh doanh,Bàn giao thô,85.0,Phường 26,Quận Bình Thạnh
26600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,392.0,Phường Thạnh Xuân,Quận 12
20800000000.0,Văn phòng,Nội thất cao cấp,132.0,Phường 26,Quận Bình Thạnh
498000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường Tân Định,Quận 1
10800000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,60.0,Phường 6,Quận Tân Bình
120000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,96.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
9000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,107.0,Phường 11,Quận 10
8500000000.0,Shophouse,Hoàn thiện cơ bản,150.0,Phường 7,Quận 8
19900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Bình Trị Đông A,Quận Bình Tân
6200000000.0,Shophouse,Hoàn thiện cơ bản,56.0,Phường 3,Quận Bình Thạnh
12800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,72.0,Phường 12,Quận Bình Thạnh
19500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,69.0,Phường 2,Quận Phú Nhuận
9800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,141.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
14000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,144.0,Phường 6,Quận Gò Vấp
3200000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,53.0,Phường 11,Quận Bình Thạnh
28900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,87.6,Phường 13,Quận 4
31000000000.0,Văn phòng,Hoàn thiện cơ bản,189.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
2500000000.0,Shophouse,Hoàn thiện cơ bản,73.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
150000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,32.0,Phường 3,Quận Tân Bình
390000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,200.0,Phường Tân Thới Nhất,Quận 12
15630000000.0,Shophouse,Hoàn thiện cơ bản,307.0,Phường Phú Thuận,Quận 7
4650000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,48.0,Phường 12,Quận Gò Vấp
400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường 17,Quận Bình Thạnh
75000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,128.0,Phường An Lạc,Quận Bình Tân
100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
140000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường Tăng Nhơn Phú B (Quận 9 cũ),Thành phố Thủ Đức
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,132.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
280000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,78.0,Phường Hiệp Tân,Quận Tân Phú
14000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,74.0,Phường 15,Quận Tân Bình
8500000000.0,Officetel,Nội thất cao cấp,180.0,Phường An Lạc,Quận Bình Tân
9800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,79.8,Phường 10,Quận Tân Bình
20000000000.0,Shophouse,Hoàn thiện cơ bản,267.0,Phường Tân Phong,Quận 7
6450000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,40.0,Phường 7,Quận Gò Vấp
14500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,99.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
12500000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,104.0,Phường Bình Trị Đông,Quận Bình Tân
18000000000.0,Shophouse,Bàn giao thô,330.0,Phường An Lạc,Quận Bình Tân
5200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,92.0,Phường 6,Quận 4
4000000000.0,Shophouse,Hoàn thiện cơ bản,57.0,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
4850000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,89.0,Xã Tân Hiệp,Huyện Hóc Môn
1600000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,300.0,Phường Phú Thuận,Quận 7
6900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Thạnh Xuân,Quận 12
40000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,256.0,Phường Bình Hưng Hoà A,Quận Bình Tân
5800000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
14900000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,86.0,Phường An Lạc A,Quận Bình Tân
5560000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
6360000000.0,Shophouse,Bàn giao thô,74.0,Phường An Lạc,Quận Bình Tân
280000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường Hiệp Tân,Quận Tân Phú
6000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,128.0,Phường Thới An,Quận 12
12000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,88.0,Phường Tân Hưng Thuận,Quận 12
10800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,55.0,Phường 12,Quận 3
11000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,100.0,Phường 12,Quận Gò Vấp
7000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,48.0,Phường Phước Bình (Quận 9 cũ),Thành phố Thủ Đức
11900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,140.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
12900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,208.0,Phường Thạnh Lộc,Quận 12
10190000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,81.0,Phường Tân Quý,Quận Tân Phú
13800000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,90.0,Phường 13,Quận 6
9000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,89.0,Phường Hiệp Thành,Quận 12
5540000000.0,Shophouse,Hoàn thiện cơ bản,41.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
9790000000.0,Shophouse,Hoàn thiện cơ bản,84.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
20000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,416.0,Phường Thạnh Lộc,Quận 12
250000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,180.0,Phường Tân Thới Nhất,Quận 12
360000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,120.0,Phường Sơn Kỳ,Quận Tân Phú
21600000000.0,Shophouse,Hoàn thiện cơ bản,400.0,Phường 10,Quận Gò Vấp
26000000000.0,Shophouse,Bàn giao thô,106.0,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức
22000000000.0,Shophouse,Bàn giao thô,132.0,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức
22000000000.0,Mặt bằng kinh doanh,Bàn giao thô,438.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
21560000000.0,Mặt bằng kinh doanh,Bàn giao thô,437.7,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,150.0,Phường Bình Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
80000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường Bình Trưng Tây (Quận 2 cũ),Thành phố Thủ Đức
390000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,72.0,Phường 2,Quận 11
420000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,192.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
5000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường 2,Quận Phú Nhuận
16500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,165.0,Phường Bình Hưng Hoà A,Quận Bình Tân
14000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,90.0,Phường Bình Trị Đông B,Quận Bình Tân
37900000000.0,Văn phòng,Hoàn thiện cơ bản,240.0,Phường 13,Quận Bình Thạnh
7000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,88.0,Phường 28,Quận Bình Thạnh
23000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,155.0,Phường 13,Quận Tân Bình
450000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,300.0,Phường Sơn Kỳ,Quận Tân Phú
17500000000.0,Văn phòng,Hoàn thiện cơ bản,380.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
19000000000.0,Shophouse,Hoàn thiện cơ bản,200.0,Phường Sơn Kỳ,Quận Tân Phú
2840000000.0,Shophouse,Hoàn thiện cơ bản,57.0,Phường 7,Quận 8
2000000000.0,Shophouse,Hoàn thiện cơ bản,30.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
35000000000.0,Văn phòng,Nội thất đầy đủ,426.0,Xã Lê Minh Xuân,Huyện Bình Chánh
12800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
200000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,200.0,Phường 13,Quận Tân Bình
27000000000.0,Văn phòng,Hoàn thiện cơ bản,386.1,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
179000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,135.0,Phường Tân Chánh Hiệp,Quận 12
2500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,66.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
195000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,120.0,Phường Bình Hưng Hoà A,Quận Bình Tân
12400000000.0,Shophouse,Bàn giao thô,185.0,Phường An Lạc,Quận Bình Tân
11980000000.0,Shophouse,Hoàn thiện cơ bản,535.8,Xã Phong Phú,Huyện Bình Chánh
38000000000.0,Văn phòng,Hoàn thiện cơ bản,196.0,Phường 2,Quận Tân Bình
15000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,400.0,Xã Xuân Thới Thượng,Huyện Hóc Môn
9700000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Phú Thạnh,Quận Tân Phú
22000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,128.0,Phường Hiệp Tân,Quận Tân Phú
11700000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,69.2,Phường Tân Quý,Quận Tân Phú
14700000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,152.0,Phường Phú Thọ Hòa,Quận Tân Phú
15500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,84.0,Phường Tân Sơn Nhì,Quận Tân Phú
16500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,112.0,Phường Sơn Kỳ,Quận Tân Phú
16000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,278.8,Phường Tân Tạo A,Quận Bình Tân
16000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,298.8,Phường An Lạc,Quận Bình Tân
16300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,152.0,Phường Bình Trị Đông A,Quận Bình Tân
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,360.0,Phường Bình Trị Đông,Quận Bình Tân
19500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,136.8,Phường Phú Thạnh,Quận Tân Phú
19800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,136.0,Phường Tân Thành,Quận Tân Phú
8700000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,70.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
19500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,192.0,Phường Phú Thạnh,Quận Tân Phú
7900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,203.0,Phường Thạnh Xuân,Quận 12
26000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,572.0,Phường Thạnh Lộc,Quận 12
16800000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,333.0,Phường Trường Thạnh (Quận 9 cũ),Thành phố Thủ Đức
5200000000.0,Shophouse,Hoàn thiện cơ bản,138.0,Phường 6,Quận 8
26000000000.0,Văn phòng,Hoàn thiện cơ bản,200.0,Phường Bình Trưng Đông (Quận 2 cũ),Thành phố Thủ Đức
300000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,120.0,Phường Tân Sơn Nhì,Quận Tân Phú
300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường 1,Quận Bình Thạnh
7500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,469.4,Xã Xuân Thới Sơn,Huyện Hóc Môn
27000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,106.0,Phường Nguyễn Cư Trinh,Quận 1
4000000000.0,Shophouse,Hoàn thiện cơ bản,30.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
120000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,33.0,Phường 14,Quận 3
7700000000.0,Shophouse,Hoàn thiện cơ bản,53.0,Phường Tân Phú,Quận 7
160000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,72.0,Phường 17,Quận Gò Vấp
19900000000.0,Shophouse,Hoàn thiện cơ bản,188.0,Phường Tân Phong,Quận 7
300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Tân Sơn Nhì,Quận Tân Phú
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,56.0,Phường Đa Kao,Quận 1
7900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,130.0,Phường Bình Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
420000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,280.0,Xã Tân Xuân,Huyện Hóc Môn
280000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,230.0,Phường Bình Hưng Hòa,Quận Bình Tân
9900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,39.0,Phường 5,Quận 10
16000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường 5,Quận 10
5560000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,40.0,Phường 9,Quận 10
13000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,340.0,Phường Bình Trị Đông,Quận Bình Tân
10500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường Phước Bình (Quận 9 cũ),Thành phố Thủ Đức
9900000000.0,Shophouse,Hoàn thiện cơ bản,190.0,Phường 6,Quận 8
3750000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Xã Thới Tam Thôn,Huyện Hóc Môn
13000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,528.0,Xã Xuân Thới Thượng,Huyện Hóc Môn
5700000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,68.0,Phường Thới An,Quận 12
12600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,528.0,Xã Xuân Thới Thượng,Huyện Hóc Môn
12000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,277.5,Thị trấn Củ Chi,Huyện Củ Chi
50000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,300.0,Phường Phú Thọ Hòa,Quận Tân Phú
40000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Tân Quý,Quận Tân Phú
25000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,300.0,Phường Đa Kao,Quận 1
39000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,55.0,Phường Võ Thị Sáu,Quận 3
32000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,69.0,Phường Phạm Ngũ Lão,Quận 1
220000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,75.6,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
40000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,25.0,Phường Phú Trung,Quận Tân Phú
60000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,36.0,Phường 8,Quận Tân Bình
90000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,64.0,Phường 15,Quận Tân Bình
35000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường Bình Thuận,Quận 7
28000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,273.0,Phường Linh Tây (Quận Thủ Đức cũ),Thành phố Thủ Đức
21000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,78.0,Phường Phú Thạnh,Quận Tân Phú
17500000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Bình Trị Đông,Quận Bình Tân
15000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Bình Hưng Hoà A,Quận Bình Tân
19000000000.0,Shophouse,Hoàn thiện cơ bản,280.0,Phường Tân Phong,Quận 7
27000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,195.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
350000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,250.0,Phường 2,Quận Tân Bình
205000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,130.0,Phường Bình Hưng Hoà B,Quận Bình Tân
850000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,300.0,Phường 14,Quận Gò Vấp
7300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,64.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
14000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,160.0,Phường Phước Long A (Quận 9 cũ),Thành phố Thủ Đức
380000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Bình Trị Đông A,Quận Bình Tân
810000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Xã Xuân Thới Thượng,Huyện Hóc Môn
1100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Sơn Kỳ,Quận Tân Phú
2000000000.0,Shophouse,Hoàn thiện cơ bản,45.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
12150000000.0,Officetel,Hoàn thiện cơ bản,30.0,Phường 2,Quận Tân Bình
8800000000.0,Shophouse,Hoàn thiện cơ bản,95.0,Xã Bình Hưng,Huyện Bình Chánh
32000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,462.0,Phường Tân Thới Nhất,Quận 12
6000000000.0,Shophouse,Hoàn thiện cơ bản,155.0,Phường 6,Quận 8
9000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,45.0,Phường 1,Quận 10
10000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
11000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,84.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
2550000000.0,Shophouse,Nội thất đầy đủ,60.75,Phường 7,Quận 8
12500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,102.0,Phường Tân Quy,Quận 7
100000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,300.0,Phường 15,Quận Tân Bình
23000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 5,Quận Bình Thạnh
16500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,74.0,Phường 6,Quận Gò Vấp
36000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,487.0,Phường Tam Phú (Quận Thủ Đức cũ),Thành phố Thủ Đức
15000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,84.0,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức
5700000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
130000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Bình Trị Đông,Quận Bình Tân
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 12,Quận Tân Bình
8600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,132.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
5640000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,141.0,Phường Thới An,Quận 12
42000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,140.0,Phường 7,Quận 10
2750000000.0,Shophouse,Hoàn thiện cơ bản,62.0,Phường 7,Quận 8
18000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Tân Sơn Nhì,Quận Tân Phú
120000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường 9,Quận 3
7600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường 11,Quận 10
5500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,20.0,Phường 12,Quận 10
13500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường 7,Quận Gò Vấp
13900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,98.0,Phường Bình Trị Đông B,Quận Bình Tân
5500000000.0,Shophouse,Hoàn thiện cơ bản,30.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
44000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,163.0,Phường 2,Quận 4
12500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,435.0,Xã Tân Hiệp,Huyện Hóc Môn
12500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,190.0,Phường Tân Thới Hiệp,Quận 12
29900000000.0,Văn phòng,Nội thất cao cấp,162.0,Phường 17,Quận Bình Thạnh
50000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,25.0,Phường 9,Quận Phú Nhuận
10000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Phú Thạnh,Quận Tân Phú
11500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Phú Trung,Quận Tân Phú
6500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,40.0,Phường Tân Quý,Quận Tân Phú
3800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,38.0,Phường Đông Hưng Thuận,Quận 12
13900000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,105.0,Phường 26,Quận Bình Thạnh
16000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,49.0,Phường Bến Nghé,Quận 1
15990000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,128.0,Phường Tân Sơn Nhì,Quận Tân Phú
12000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,150.0,Phường Tây Thạnh,Quận Tân Phú
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,273.5,Xã Tân Thới Nhì,Huyện Hóc Môn
150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,75.0,Phường 11,Quận Gò Vấp
750000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Thới An,Quận 12
18000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,155.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,75.0,Phường 11,Quận Gò Vấp
5000000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
12500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,70.0,Phường 3,Quận Gò Vấp
74000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Tân Sơn Nhì,Quận Tân Phú
18000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,130.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
4860000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,88.0,Xã Tân Hiệp,Huyện Hóc Môn
6300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,113.0,Xã Đông Thạnh,Huyện Hóc Môn
5600000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
23500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,118.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
4400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,77.0,Phường 12,Quận Gò Vấp
136000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường 13,Quận Tân Bình
11000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,300.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
89000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường Thới An,Quận 12
27000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,65.0,Phường 4,Quận 11
23000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 12,Quận 10
15300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 2,Quận Tân Bình
8000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,115.0,Phường Phú Thạnh,Quận Tân Phú
14000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,81.2,Phường Tân Thành,Quận Tân Phú
22000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,150.0,Phường Bình Trị Đông B,Quận Bình Tân
480000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường 12,Quận Gò Vấp
2500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,350.0,Phường Cô Giang,Quận 1
500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,300.0,Phường Trường Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
250000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,288.0,Phường Long Trường (Quận 9 cũ),Thành phố Thủ Đức
10300000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,62.0,Phường Trung Mỹ Tây,Quận 12
40000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,212.0,Phường Tăng Nhơn Phú B (Quận 9 cũ),Thành phố Thủ Đức
7600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường Bình Hưng Hòa,Quận Bình Tân
16500000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,100.0,Phường Phú Thuận,Quận 7
19500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,130.0,Phường Tân Phong,Quận 7
